;Unnamed: 0;Bauteilbreite;Bauteilgewicht;Bauteillaenge;DOE_Simulation;Fuellprobleme;Kuehlzeit;Legobaustein;Max_Deformation;Max_Verzug;Max_Volumenschwindung;Nachdruck;Nachdruckzeit;Schmelzetemperatur;Testlauf;Volumenstrom;Wandtemperatur;Laenge;Breite;Hoehe;Volumen;Schussvolumen;Mittlere_Wanddicke;Max_Wanddicke;Min_Wanddicke;Fliessweglaenge;Oberflaeche;Ration_Oberflaeche_Volumen;Fliesswegwanddickenverhaeltnis;Ration_Min_Wanddicke_Max_Wanddicke;theoretische_Kuehlzeit;Plastifizierleistung;PACYNA1;PACYNA2;PACYNA3;Haupttraegheitsmomente1;Haupttraegheitsmomente2;Haupttraegheitsmomente3;N_Noppen_Reihe;N_Reihen;Sockelhoehe;Noppenhoehe
3101;3101;28.939979700000002;34.913000000000004;118.839476;DOE1.txt;0.0;18.3;4x1_Lego;0.7212827206;0.3802449703;15.33108044;173;14.1;254;22;199.635;26;120.0;30.0;59.0;40605.016;40605.016;1.97154145;4.0;2.0;118.2;41191.136;1.014;59.95308899;0.5;25.55653642;1247.215474;1.241387316;0.3621055;0.7185748259999999;14.763;60.783;54.687;4.0;1.0;23.0;36.0
3102;3102;29.54722934;35.678000000000004;119.14067220000001;DOE1.txt;0.0;18.3;4x1_Lego;0.6440229416000001;0.3324973285;12.67999649;527;14.1;254;23;100.635;26;120.0;30.0;59.0;40605.016;40605.016;1.97154145;4.0;2.0;118.2;41191.136;1.014;59.95308899;0.5;25.55653642;1247.215474;1.241387316;0.3621055;0.7185748259999999;14.763;60.783;54.687;4.0;1.0;23.0;36.0
3103;3103;29.56122653;35.689;119.13686440000001;DOE1.txt;0.0;18.3;4x1_Lego;0.6445840000999999;0.3335560262;12.661233900000001;527;14.1;254;24;199.635;26;120.0;30.0;59.0;40605.016;40605.016;1.97154145;4.0;2.0;118.2;41191.136;1.014;59.95308899;0.5;25.55653642;1247.215474;1.241387316;0.3621055;0.7185748259999999;14.763;60.783;54.687;4.0;1.0;23.0;36.0
3104;3104;29.09476829;34.763000000000005;118.3990273;DOE1.txt;0.0;18.3;4x1_Lego;0.9252363443000001;0.2463789582;14.11810017;173;14.1;226;25;100.635;54;120.0;30.0;59.0;40605.016;40605.016;1.97154145;4.0;2.0;118.2;41191.136;1.014;59.95308899;0.5;25.55653642;1247.215474;1.241387316;0.3621055;0.7185748259999999;14.763;60.783;54.687;4.0;1.0;23.0;36.0
3105;3105;29.10764246;34.775;118.3952798;DOE1.txt;0.0;18.3;4x1_Lego;0.9266135693;0.2398041487;14.09761906;173;14.1;226;26;199.635;54;120.0;30.0;59.0;40605.016;40605.016;1.97154145;4.0;2.0;118.2;41191.136;1.014;59.95308899;0.5;25.55653642;1247.215474;1.241387316;0.3621055;0.7185748259999999;14.763;60.783;54.687;4.0;1.0;23.0;36.0
3106;3106;29.64783806;35.582;118.8292051;DOE1.txt;0.0;18.3;4x1_Lego;0.6946622133;0.2761432827;11.44392681;527;14.1;226;27;100.635;54;120.0;30.0;59.0;40605.016;40605.016;1.97154145;4.0;2.0;118.2;41191.136;1.014;59.95308899;0.5;25.55653642;1247.215474;1.241387316;0.3621055;0.7185748259999999;14.763;60.783;54.687;4.0;1.0;23.0;36.0
3107;3107;29.65735954;35.592;118.82715470000001;DOE1.txt;0.0;18.3;4x1_Lego;0.6963056921999999;0.279450655;11.44053078;527;14.1;226;28;199.635;54;120.0;30.0;59.0;40605.016;40605.016;1.97154145;4.0;2.0;118.2;41191.136;1.014;59.95308899;0.5;25.55653642;1247.215474;1.241387316;0.3621055;0.7185748259999999;14.763;60.783;54.687;4.0;1.0;23.0;36.0
3108;3108;29.13358718;34.78;118.39580790000001;DOE1.txt;0.0;18.3;4x1_Lego;0.9283761978;0.2434199452;15.477497099999999;173;14.1;254;29;100.635;54;120.0;30.0;59.0;40605.016;40605.016;1.97154145;4.0;2.0;118.2;41191.136;1.014;59.95308899;0.5;25.55653642;1247.215474;1.241387316;0.3621055;0.7185748259999999;14.763;60.783;54.687;4.0;1.0;23.0;36.0
3109;3109;29.1364952;34.787;118.39307959999998;DOE1.txt;0.0;18.3;4x1_Lego;0.9298653603;0.2444833517;15.40046978;173;14.1;254;30;199.635;54;120.0;30.0;59.0;40605.016;40605.016;1.97154145;4.0;2.0;118.2;41191.136;1.014;59.95308899;0.5;25.55653642;1247.215474;1.241387316;0.3621055;0.7185748259999999;14.763;60.783;54.687;4.0;1.0;23.0;36.0
3110;3110;29.65538567;35.586999999999996;118.83746229999998;DOE1.txt;0.0;18.3;4x1_Lego;0.7214421630000001;0.3070058227;12.46697903;527;14.1;254;31;100.635;54;120.0;30.0;59.0;40605.016;40605.016;1.97154145;4.0;2.0;118.2;41191.136;1.014;59.95308899;0.5;25.55653642;1247.215474;1.241387316;0.3621055;0.7185748259999999;14.763;60.783;54.687;4.0;1.0;23.0;36.0
3111;3111;29.65890666;35.592;118.83669990000001;DOE1.txt;0.0;18.3;4x1_Lego;0.723531127;0.3100098073;12.34887791;527;14.1;254;32;199.635;54;120.0;30.0;59.0;40605.016;40605.016;1.97154145;4.0;2.0;118.2;41191.136;1.014;59.95308899;0.5;25.55653642;1247.215474;1.241387316;0.3621055;0.7185748259999999;14.763;60.783;54.687;4.0;1.0;23.0;36.0
3112;3112;28.73438171;34.816;118.9506997;DOE1.txt;0.0;29.7;4x1_Lego;0.7208026648;0.5008552074;14.56434536;173;4.9;226;33;100.635;26;120.0;30.0;59.0;40605.016;40605.016;1.97154145;4.0;2.0;118.2;41191.136;1.014;59.95308899;0.5;25.55653642;1247.215474;1.241387316;0.3621055;0.7185748259999999;14.763;60.783;54.687;4.0;1.0;23.0;36.0
3113;3113;28.72732625;34.824;118.9419143;DOE1.txt;0.0;29.7;4x1_Lego;0.7334877849;0.5046622753000001;14.65231037;173;4.9;226;34;199.635;26;120.0;30.0;59.0;40605.016;40605.016;1.97154145;4.0;2.0;118.2;41191.136;1.014;59.95308899;0.5;25.55653642;1247.215474;1.241387316;0.3621055;0.7185748259999999;14.763;60.783;54.687;4.0;1.0;23.0;36.0
3114;3114;29.44055767;35.63;119.2159;DOE1.txt;0.0;29.7;4x1_Lego;0.5218685269000001;0.235955596;11.49031734;527;4.9;226;35;100.635;26;120.0;30.0;59.0;40605.016;40605.016;1.97154145;4.0;2.0;118.2;41191.136;1.014;59.95308899;0.5;25.55653642;1247.215474;1.241387316;0.3621055;0.7185748259999999;14.763;60.783;54.687;4.0;1.0;23.0;36.0
3115;3115;29.43217322;35.632;119.21256840000001;DOE1.txt;0.0;29.7;4x1_Lego;0.5338913202000001;0.236485526;11.68152142;527;4.9;226;36;199.635;26;120.0;30.0;59.0;40605.016;40605.016;1.97154145;4.0;2.0;118.2;41191.136;1.014;59.95308899;0.5;25.55653642;1247.215474;1.241387316;0.3621055;0.7185748259999999;14.763;60.783;54.687;4.0;1.0;23.0;36.0
3116;3116;28.44190573;34.67;118.84029440000002;DOE1.txt;0.0;29.7;4x1_Lego;0.8811234236000001;0.6464642286;16.37633705;173;4.9;254;37;100.635;26;120.0;30.0;59.0;40605.016;40605.016;1.97154145;4.0;2.0;118.2;41191.136;1.014;59.95308899;0.5;25.55653642;1247.215474;1.241387316;0.3621055;0.7185748259999999;14.763;60.783;54.687;4.0;1.0;23.0;36.0
3117;3117;28.39904833;34.647;118.8172355;DOE1.txt;0.0;29.7;4x1_Lego;0.8989921212;0.6683588028;16.50359917;173;4.9;254;38;199.635;26;120.0;30.0;59.0;40605.016;40605.016;1.97154145;4.0;2.0;118.2;41191.136;1.014;59.95308899;0.5;25.55653642;1247.215474;1.241387316;0.3621055;0.7185748259999999;14.763;60.783;54.687;4.0;1.0;23.0;36.0
